stage,day in stage,trial,A1o,A1c,A2o,A2c,A3o,A3c,A4o,A4c,action,reward,reward_type
5,1,29,0,0,1,1,0,0,1,1,1,1.0,1
5,1,30,1,0,0,1,1,0,0,1,1,1.0,1
5,1,31,0,1,1,0,1,0,0,1,2,0.0,1
5,1,32,0,0,1,1,1,1,0,0,1,1.0,1
5,1,33,1,1,0,0,0,0,1,1,1,1.0,1
5,1,34,0,1,1,0,0,1,1,0,1,1.0,1
5,1,35,0,0,1,1,0,0,1,1,1,1.0,1
5,1,36,0,0,1,1,0,0,1,1,1,1.0,1
5,1,37,0,0,1,1,0,0,1,1,1,1.0,1
5,1,38,0,0,1,1,0,0,1,1,1,1.0,1
5,1,39,1,0,0,1,1,0,0,1,1,1.0,1
5,1,40,1,0,0,1,0,1,1,0,2,0.0,1
5,1,41,1,1,0,0,0,0,1,1,1,1.0,1
5,1,42,1,0,0,1,1,0,0,1,1,1.0,1
5,1,43,0,1,1,0,1,0,0,1,1,1.0,1
5,1,44,0,0,1,1,0,0,1,1,1,1.0,1
5,1,45,0,1,1,0,1,0,0,1,1,1.0,1
5,1,46,0,0,1,1,1,1,0,0,1,1.0,1
5,1,47,1,0,0,1,0,1,1,0,1,1.0,1
5,1,48,0,0,1,1,1,1,0,0,1,1.0,1
5,1,49,1,0,0,1,1,0,0,1,1,1.0,1
5,1,50,1,0,0,1,0,1,1,0,1,1.0,1
5,1,51,1,1,0,0,1,1,0,0,1,1.0,1
5,1,52,1,1,0,0,0,0,1,1,1,1.0,1
5,1,53,1,0,0,1,0,1,1,0,1,1.0,1
5,1,54,0,0,1,1,0,0,1,1,1,1.0,1
5,1,55,1,1,0,0,1,1,0,0,1,1.0,1
5,1,56,0,1,1,0,0,1,1,0,1,1.0,1
5,1,57,0,1,1,0,0,1,1,0,4,1.0,2
5,1,58,1,1,0,0,1,1,0,0,1,1.0,1
5,1,59,0,1,1,0,0,1,1,0,1,1.0,1
5,1,60,1,0,0,1,1,0,0,1,1,1.0,1
5,1,61,0,0,1,1,0,0,1,1,1,1.0,1
5,1,62,0,0,1,1,0,0,1,1,0,,0
5,1,63,1,0,0,1,1,0,0,1,1,1.0,1
5,1,64,1,0,0,1,1,0,0,1,2,0.0,1
5,1,65,1,0,0,1,1,0,0,1,1,1.0,1
5,1,66,1,0,0,1,0,1,1,0,1,1.0,1
5,1,67,1,1,0,0,1,1,0,0,1,1.0,1
5,1,68,0,0,1,1,1,1,0,0,1,1.0,1
5,1,69,0,0,1,1,0,0,1,1,1,1.0,1
5,1,70,0,0,1,1,1,1,0,0,1,1.0,1
5,1,71,0,0,1,1,0,0,1,1,1,1.0,1
5,1,72,1,1,0,0,0,0,1,1,1,1.0,1
5,1,73,0,1,1,0,1,0,0,1,1,1.0,1
5,1,74,0,0,1,1,1,1,0,0,1,1.0,1
5,1,75,0,1,1,0,0,1,1,0,1,1.0,1
5,1,76,0,1,1,0,0,1,1,0,1,1.0,1
5,1,77,0,1,1,0,1,0,0,1,1,1.0,1
5,1,78,1,1,0,0,1,1,0,0,1,1.0,1
5,1,79,1,1,0,0,1,1,0,0,1,1.0,1
5,1,80,0,1,1,0,0,1,1,0,0,,0
5,1,81,1,0,0,1,1,0,0,1,0,,0
5,1,82,0,0,1,1,0,0,1,1,1,1.0,1
5,1,83,0,1,1,0,0,1,1,0,0,,0
5,1,84,1,1,0,0,1,1,0,0,1,1.0,1
5,1,85,1,0,0,1,1,0,0,1,0,,0
5,1,86,0,0,1,1,1,1,0,0,2,0.0,1
