stage,day in stage,trial,A1o,A1c,A2o,A2c,A3o,A3c,A4o,A4c,action,reward,reward_type,initial_motivation
1,7,15,0,1,1,0,0,1,1,0,3,0.0,2,food
1,7,16,1,0,0,1,1,0,0,1,1,1.0,1,food
1,7,17,0,1,1,0,1,0,0,1,3,1.0,2,food
1,7,18,1,1,0,0,0,0,1,1,1,1.0,1,food
1,7,19,1,1,0,0,0,0,1,1,1,1.0,1,food
1,7,20,1,1,0,0,0,0,1,1,1,1.0,1,food
1,7,21,1,0,0,1,0,1,1,0,1,1.0,1,food
1,7,22,0,1,1,0,0,1,1,0,1,0.0,1,food
1,7,23,1,0,0,1,0,1,1,0,1,1.0,1,food
1,7,24,1,1,0,0,0,0,1,1,1,1.0,1,food
1,7,25,0,1,1,0,1,0,0,1,2,1.0,1,food
1,7,26,0,1,1,0,0,1,1,0,2,1.0,1,food
1,7,27,1,1,0,0,0,0,1,1,1,1.0,1,food
1,7,28,0,0,1,1,1,1,0,0,1,0.0,1,food
1,7,29,1,1,0,0,1,1,0,0,1,1.0,1,food
1,7,30,0,1,1,0,0,1,1,0,1,0.0,1,food
1,7,31,0,0,1,1,1,1,0,0,3,1.0,2,food
1,7,32,1,0,0,1,1,0,0,1,1,1.0,1,food
1,7,33,0,1,1,0,1,0,0,1,2,1.0,1,food
1,7,34,1,1,0,0,0,0,1,1,1,1.0,1,food
1,7,35,1,0,0,1,1,0,0,1,1,1.0,1,food
1,7,36,1,0,0,1,0,1,1,0,1,1.0,1,food
1,7,37,0,0,1,1,1,1,0,0,4,0.0,2,food
1,7,38,0,0,1,1,1,1,0,0,1,0.0,1,food
1,7,39,0,1,1,0,0,1,1,0,2,1.0,1,food
1,7,40,1,1,0,0,0,0,1,1,1,1.0,1,food
1,7,41,0,1,1,0,0,1,1,0,2,1.0,1,food
1,7,42,1,1,0,0,1,1,0,0,1,1.0,1,food
1,7,43,1,1,0,0,1,1,0,0,1,1.0,1,food
1,7,44,1,0,0,1,1,0,0,1,1,1.0,1,food
1,7,45,1,1,0,0,1,1,0,0,1,1.0,1,food
1,7,46,0,0,1,1,0,0,1,1,1,0.0,1,food
1,7,47,0,1,1,0,1,0,0,1,2,1.0,1,food
1,7,48,1,0,0,1,1,0,0,1,1,1.0,1,food
1,7,49,1,1,0,0,1,1,0,0,1,1.0,1,food
1,7,50,0,0,1,1,0,0,1,1,1,0.0,1,food
1,8,1,1,0,0,1,0,1,1,0,4,1.0,2,food
1,8,2,1,0,0,1,1,0,0,1,1,1.0,1,food
1,8,3,1,0,0,1,1,0,0,1,1,1.0,1,food
1,8,4,1,0,0,1,1,0,0,1,1,1.0,1,food
1,8,5,0,1,1,0,0,1,1,0,2,1.0,1,food
1,8,6,0,0,1,1,0,0,1,1,2,1.0,1,food
1,8,7,1,1,0,0,0,0,1,1,1,1.0,1,food
1,8,8,0,0,1,1,0,0,1,1,1,0.0,1,food
1,8,9,0,1,1,0,0,1,1,0,4,1.0,2,food
1,8,10,0,0,1,1,1,1,0,0,2,1.0,1,food
1,8,11,1,1,0,0,0,0,1,1,1,1.0,1,food
1,8,12,0,1,1,0,1,0,0,1,3,1.0,2,food
1,8,13,0,0,1,1,1,1,0,0,2,1.0,1,food
1,8,14,0,0,1,1,1,1,0,0,2,1.0,1,food
1,8,15,0,1,1,0,0,1,1,0,1,0.0,1,food
1,8,16,1,0,0,1,1,0,0,1,1,1.0,1,food
1,8,17,1,0,0,1,0,1,1,0,1,1.0,1,food
1,8,18,0,1,1,0,0,1,1,0,2,1.0,1,food
1,8,19,1,0,0,1,1,0,0,1,3,1.0,2,food
1,8,20,1,1,0,0,0,0,1,1,1,1.0,1,food
1,8,21,0,1,1,0,1,0,0,1,0,,0,food
1,8,22,0,0,1,1,1,1,0,0,1,0.0,1,food
1,8,23,0,1,1,0,0,1,1,0,0,,0,food
1,8,24,0,0,1,1,0,0,1,1,2,1.0,1,food
1,8,25,0,0,1,1,0,0,1,1,2,1.0,1,food
1,8,26,0,1,1,0,0,1,1,0,2,1.0,1,food
1,8,27,0,1,1,0,0,1,1,0,1,0.0,1,food
2,1,1,1,0,0,1,1,0,0,1,3,1.0,2,food
2,1,2,0,1,1,0,0,1,1,0,4,1.0,2,food
2,1,3,1,1,0,0,1,1,0,0,1,1.0,1,food
2,1,4,0,0,1,1,1,1,0,0,2,1.0,1,food
2,1,5,0,1,1,0,0,1,1,0,1,0.0,1,food
2,1,6,1,0,0,1,0,1,1,0,1,1.0,1,food
2,1,7,0,0,1,1,1,1,0,0,2,1.0,1,food
2,1,8,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,9,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,10,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,11,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,12,0,1,1,0,1,0,0,1,2,1.0,1,food
2,1,13,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,14,0,1,1,0,1,0,0,1,4,0.0,2,food
2,1,15,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,16,0,0,1,1,1,1,0,0,2,1.0,1,food
2,1,17,1,1,0,0,1,1,0,0,1,1.0,1,food
2,1,18,1,0,0,1,0,1,1,0,1,1.0,1,food
2,1,19,1,0,0,1,1,0,0,1,2,0.0,1,food
2,1,20,0,1,1,0,0,1,1,0,2,1.0,1,food
2,1,21,0,0,1,1,1,1,0,0,1,0.0,1,food
2,1,22,1,0,0,1,1,0,0,1,2,0.0,1,food
2,1,23,0,0,1,1,0,0,1,1,2,1.0,1,food
2,1,24,0,0,1,1,1,1,0,0,1,0.0,1,food
2,1,25,0,0,1,1,0,0,1,1,1,0.0,1,food
2,1,26,1,1,0,0,1,1,0,0,1,1.0,1,food
2,1,27,0,1,1,0,1,0,0,1,1,0.0,1,food
2,1,28,1,0,0,1,0,1,1,0,1,1.0,1,food
2,1,29,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,30,0,1,1,0,0,1,1,0,2,1.0,1,food
2,1,31,1,0,0,1,0,1,1,0,1,1.0,1,food
2,1,32,0,1,1,0,0,1,1,0,1,0.0,1,food
2,1,33,1,0,0,1,1,0,0,1,1,1.0,1,food
2,1,34,0,0,1,1,0,0,1,1,1,0.0,1,food
2,1,35,0,1,1,0,1,0,0,1,3,1.0,2,food
2,1,36,1,1,0,0,1,1,0,0,1,1.0,1,food
2,1,37,0,0,1,1,1,1,0,0,2,1.0,1,food
2,1,38,1,1,0,0,1,1,0,0,1,1.0,1,food
2,1,39,0,0,1,1,1,1,0,0,2,1.0,1,food
2,1,40,0,1,1,0,0,1,1,0,2,1.0,1,food
2,1,41,0,0,1,1,0,0,1,1,2,1.0,1,food
2,1,42,0,0,1,1,1,1,0,0,2,1.0,1,food
2,1,43,1,0,0,1,0,1,1,0,1,1.0,1,food
2,1,44,1,0,0,1,0,1,1,0,1,1.0,1,food
2,1,45,1,1,0,0,1,1,0,0,2,0.0,1,food
2,1,46,0,1,1,0,0,1,1,0,2,1.0,1,food
2,1,47,0,1,1,0,0,1,1,0,2,,1,food
2,1,48,1,0,0,1,1,0,0,1,1,1.0,1,food
2,1,49,1,0,0,1,0,1,1,0,1,1.0,1,food
2,1,50,0,0,1,1,0,0,1,1,3,0.0,2,food
2,1,51,1,0,0,1,1,0,0,1,1,1.0,1,food
2,1,52,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,53,1,0,0,1,1,0,0,1,1,1.0,1,food
2,1,54,1,1,0,0,1,1,0,0,1,1.0,1,food
2,1,55,1,0,0,1,1,0,0,1,1,1.0,1,food
2,1,56,0,1,1,0,1,0,0,1,0,,0,food
2,1,57,0,1,1,0,1,0,0,1,1,0.0,1,food
2,1,58,0,1,1,0,1,0,0,1,2,1.0,1,food
2,1,59,1,0,0,1,0,1,1,0,1,1.0,1,food
2,1,60,1,1,0,0,1,1,0,0,1,1.0,1,food
2,1,61,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,62,1,0,0,1,0,1,1,0,1,1.0,1,food
2,1,63,0,1,1,0,1,0,0,1,2,1.0,1,food
2,1,64,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,65,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,66,1,0,0,1,0,1,1,0,1,1.0,1,food
2,1,67,1,0,0,1,1,0,0,1,1,1.0,1,food
2,1,68,0,0,1,1,0,0,1,1,2,1.0,1,food
2,1,69,1,1,0,0,1,1,0,0,1,1.0,1,food
2,1,70,1,1,0,0,1,1,0,0,1,1.0,1,food
2,1,71,0,1,1,0,0,1,1,0,2,1.0,1,food
2,1,72,1,1,0,0,1,1,0,0,1,1.0,1,food
2,1,73,0,0,1,1,0,0,1,1,2,1.0,1,food
2,1,74,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,75,0,0,1,1,1,1,0,0,1,0.0,1,food
2,1,76,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,77,1,1,0,0,0,0,1,1,1,1.0,1,food
2,1,78,1,0,0,1,1,0,0,1,1,1.0,1,food
2,1,79,0,0,1,1,0,0,1,1,2,1.0,1,food
2,1,80,0,1,1,0,1,0,0,1,1,0.0,1,food
2,1,81,1,1,0,0,1,1,0,0,1,1.0,1,food
3,1,1,1,0,0,1,1,0,0,1,3,1.0,2,food
3,1,2,1,0,0,1,1,0,0,1,1,1.0,1,food
3,1,3,0,0,1,1,0,0,1,1,3,0.0,2,food
3,1,4,1,1,0,0,1,1,0,0,1,1.0,1,food
3,1,5,1,1,0,0,0,0,1,1,1,1.0,1,food
3,1,6,1,0,0,1,1,0,0,1,1,1.0,1,food
3,1,7,1,1,0,0,1,1,0,0,1,1.0,1,food
3,1,8,0,1,1,0,0,1,1,0,1,0.0,1,food
3,1,9,0,1,1,0,0,1,1,0,2,1.0,1,food
3,1,10,0,1,1,0,0,1,1,0,1,0.0,1,food
3,1,11,1,1,0,0,0,0,1,1,3,0.0,2,food
3,1,12,0,0,1,1,1,1,0,0,3,1.0,2,food
3,1,13,0,1,1,0,1,0,0,1,4,0.0,2,food
3,1,14,0,0,1,1,0,0,1,1,2,1.0,1,food
3,1,15,0,0,1,1,0,0,1,1,4,1.0,2,food
3,1,16,1,0,0,1,1,0,0,1,1,1.0,1,food
3,1,17,1,1,0,0,1,1,0,0,3,1.0,2,food
3,1,18,1,1,0,0,0,0,1,1,1,1.0,1,food
3,1,19,1,0,0,1,1,0,0,1,1,1.0,1,food
3,1,20,1,1,0,0,1,1,0,0,1,1.0,1,food
3,1,21,1,0,0,1,1,0,0,1,1,1.0,1,food
3,1,22,1,1,0,0,0,0,1,1,1,1.0,1,food
3,1,23,0,1,1,0,1,0,0,1,4,0.0,2,food
3,1,24,0,0,1,1,0,0,1,1,3,0.0,2,food
3,1,25,1,1,0,0,1,1,0,0,3,1.0,2,food
3,1,26,0,0,1,1,1,1,0,0,2,1.0,1,food
3,1,27,0,0,1,1,1,1,0,0,2,1.0,1,food
3,1,28,1,0,0,1,0,1,1,0,1,1.0,1,food
3,1,29,1,0,0,1,0,1,1,0,1,1.0,1,food
3,1,30,0,0,1,1,0,0,1,1,1,0.0,1,food
3,1,31,0,0,1,1,1,1,0,0,3,1.0,2,food
3,1,32,0,1,1,0,0,1,1,0,2,1.0,1,food
3,1,33,1,0,0,1,0,1,1,0,1,1.0,1,food
3,1,34,0,1,1,0,1,0,0,1,1,0.0,1,food
3,1,35,1,0,0,1,1,0,0,1,3,1.0,2,food
3,1,36,1,1,0,0,0,0,1,1,1,1.0,1,food
3,1,37,0,0,1,1,0,0,1,1,2,1.0,1,food
3,1,38,0,1,1,0,0,1,1,0,4,1.0,2,food
3,1,39,0,0,1,1,1,1,0,0,3,1.0,2,food
3,1,40,1,0,0,1,1,0,0,1,3,1.0,2,food
3,1,41,1,1,0,0,1,1,0,0,2,0.0,1,food
3,1,42,0,0,1,1,0,0,1,1,2,1.0,1,food
3,1,43,0,0,1,1,0,0,1,1,3,0.0,2,food
3,1,44,1,1,0,0,0,0,1,1,1,1.0,1,food
3,1,45,0,0,1,1,1,1,0,0,2,1.0,1,food
3,1,46,0,1,1,0,0,1,1,0,3,0.0,2,food
3,1,47,1,0,0,1,0,1,1,0,2,0.0,1,food
3,1,48,1,0,0,1,1,0,0,1,1,1.0,1,food
3,1,49,1,1,0,0,0,0,1,1,1,1.0,1,food
3,1,50,0,0,1,1,0,0,1,1,4,1.0,2,food
3,1,51,0,1,1,0,0,1,1,0,3,0.0,2,food
3,1,52,0,0,1,1,0,0,1,1,2,1.0,1,food
3,1,53,1,0,0,1,0,1,1,0,3,0.0,2,food
3,1,54,1,0,0,1,1,0,0,1,1,1.0,1,food
3,1,55,1,1,0,0,1,1,0,0,4,0.0,2,food
3,1,56,1,0,0,1,1,0,0,1,2,0.0,1,food
3,1,57,0,1,1,0,0,1,1,0,3,0.0,2,food
3,1,58,1,0,0,1,1,0,0,1,1,1.0,1,food
3,1,59,1,0,0,1,1,0,0,1,3,1.0,2,food
3,1,60,0,0,1,1,1,1,0,0,2,1.0,1,food
3,1,61,0,1,1,0,1,0,0,1,2,1.0,1,food
3,1,62,1,0,0,1,0,1,1,0,1,1.0,1,food
3,1,63,1,1,0,0,1,1,0,0,1,1.0,1,food
3,1,64,0,0,1,1,0,0,1,1,1,0.0,1,food
3,1,65,0,0,1,1,1,1,0,0,3,1.0,2,food
3,1,66,1,0,0,1,0,1,1,0,1,1.0,1,food
3,1,67,0,1,1,0,0,1,1,0,3,0.0,2,food
3,1,68,1,0,0,1,1,0,0,1,2,0.0,1,food
3,1,69,0,0,1,1,0,0,1,1,1,0.0,1,food
3,1,70,0,0,1,1,0,0,1,1,4,1.0,2,food
3,1,71,0,0,1,1,0,0,1,1,3,0.0,2,food
3,1,72,0,1,1,0,0,1,1,0,2,1.0,1,food
3,1,73,0,1,1,0,1,0,0,1,2,1.0,1,food
3,1,74,1,1,0,0,1,1,0,0,3,1.0,2,food
3,1,75,0,1,1,0,1,0,0,1,3,1.0,2,food
3,1,76,1,1,0,0,0,0,1,1,1,1.0,1,food
3,1,77,1,0,0,1,1,0,0,1,1,1.0,1,food
3,1,78,1,0,0,1,0,1,1,0,1,1.0,1,food
3,1,79,0,0,1,1,1,1,0,0,4,0.0,2,food
3,1,80,0,1,1,0,1,0,0,1,3,1.0,2,food
3,2,1,0,1,1,0,0,1,1,0,3,0.0,2,food
3,2,2,0,1,1,0,1,0,0,1,2,1.0,1,food
3,2,3,0,1,1,0,0,1,1,0,1,0.0,1,food
3,2,4,1,1,0,0,1,1,0,0,1,1.0,1,food
3,2,5,1,1,0,0,0,0,1,1,1,1.0,1,food
3,2,6,0,0,1,1,0,0,1,1,4,1.0,2,food
3,2,7,1,0,0,1,0,1,1,0,3,0.0,2,food
3,2,8,0,0,1,1,1,1,0,0,4,0.0,2,food
3,2,9,0,1,1,0,0,1,1,0,3,0.0,2,food
3,2,10,0,0,1,1,1,1,0,0,3,,2,food
3,2,11,1,1,0,0,1,1,0,0,3,1.0,2,food
3,2,12,1,1,0,0,0,0,1,1,3,0.0,2,food
3,2,13,1,1,0,0,0,0,1,1,1,1.0,1,food
3,2,14,0,0,1,1,0,0,1,1,2,1.0,1,food
3,2,15,1,0,0,1,1,0,0,1,2,0.0,1,food
3,2,16,0,0,1,1,1,1,0,0,4,0.0,2,food
3,2,17,1,1,0,0,0,0,1,1,3,0.0,2,food
3,2,18,0,0,1,1,0,0,1,1,4,1.0,2,food
3,2,19,1,1,0,0,1,1,0,0,3,1.0,2,food
3,2,20,0,1,1,0,1,0,0,1,3,1.0,2,food
3,2,21,1,0,0,1,0,1,1,0,2,0.0,1,food
3,2,22,0,0,1,1,1,1,0,0,3,1.0,2,food
3,2,23,1,0,0,1,0,1,1,0,3,0.0,2,food
3,2,24,0,1,1,0,1,0,0,1,3,1.0,2,food
3,2,25,1,0,0,1,1,0,0,1,3,1.0,2,food
3,2,26,1,1,0,0,1,1,0,0,4,0.0,2,food
3,2,27,0,1,1,0,0,1,1,0,4,1.0,2,food
3,2,28,0,0,1,1,0,0,1,1,2,1.0,1,food
3,2,29,0,0,1,1,1,1,0,0,4,0.0,2,food
3,2,30,0,0,1,1,0,0,1,1,4,1.0,2,food
3,2,31,0,1,1,0,0,1,1,0,4,1.0,2,food
3,2,32,1,1,0,0,1,1,0,0,1,1.0,1,food
3,2,33,0,1,1,0,1,0,0,1,4,0.0,2,food
3,2,34,0,0,1,1,0,0,1,1,3,0.0,2,food
3,2,35,0,0,1,1,0,0,1,1,3,0.0,2,food
3,2,36,0,1,1,0,0,1,1,0,2,1.0,1,food
3,2,37,0,0,1,1,0,0,1,1,2,1.0,1,food
3,2,38,1,1,0,0,0,0,1,1,1,1.0,1,food
3,2,39,1,0,0,1,1,0,0,1,3,1.0,2,food
3,2,40,0,0,1,1,1,1,0,0,4,0.0,2,food
3,2,41,1,1,0,0,0,0,1,1,3,0.0,2,food
3,2,42,1,0,0,1,1,0,0,1,3,1.0,2,food
3,2,43,0,0,1,1,1,1,0,0,4,0.0,2,food
3,2,44,1,0,0,1,1,0,0,1,2,0.0,1,food
3,2,45,1,1,0,0,0,0,1,1,3,0.0,2,food
3,2,46,0,0,1,1,1,1,0,0,4,0.0,2,food
3,2,47,1,0,0,1,1,0,0,1,2,0.0,1,food
3,2,48,1,1,0,0,1,1,0,0,3,1.0,2,food
3,2,49,0,1,1,0,0,1,1,0,3,0.0,2,food
3,2,50,1,0,0,1,1,0,0,1,4,0.0,2,food
3,2,51,0,0,1,1,1,1,0,0,4,0.0,2,food
3,2,52,1,1,0,0,0,0,1,1,1,1.0,1,food
3,2,53,0,1,1,0,1,0,0,1,2,1.0,1,food
3,2,54,1,0,0,1,1,0,0,1,3,1.0,2,food
3,2,55,1,1,0,0,0,0,1,1,3,0.0,2,food
3,2,56,1,0,0,1,1,0,0,1,3,1.0,2,food
3,2,57,1,0,0,1,1,0,0,1,1,1.0,1,food
3,2,58,1,0,0,1,1,0,0,1,3,1.0,2,food
3,2,59,1,1,0,0,0,0,1,1,4,1.0,2,food
3,2,60,1,0,0,1,1,0,0,1,3,1.0,2,food
3,2,61,1,1,0,0,1,1,0,0,3,1.0,2,food
3,2,62,1,0,0,1,1,0,0,1,3,1.0,2,food
3,2,63,1,0,0,1,0,1,1,0,3,0.0,2,food
3,2,64,0,0,1,1,0,0,1,1,3,0.0,2,food
3,2,65,0,1,1,0,0,1,1,0,3,0.0,2,food
3,2,66,0,1,1,0,1,0,0,1,4,0.0,2,food
3,2,67,0,0,1,1,1,1,0,0,4,0.0,2,food
3,2,68,1,1,0,0,0,0,1,1,2,0.0,1,food
3,2,69,0,0,1,1,1,1,0,0,4,0.0,2,food
3,2,70,0,0,1,1,1,1,0,0,3,1.0,2,food
3,2,71,1,1,0,0,1,1,0,0,3,1.0,2,food
3,2,72,1,1,0,0,0,0,1,1,4,1.0,2,food
3,2,73,0,1,1,0,0,1,1,0,4,1.0,2,food
3,2,74,1,0,0,1,0,1,1,0,4,1.0,2,food
3,2,75,1,0,0,1,0,1,1,0,4,1.0,2,food
3,2,76,0,0,1,1,1,1,0,0,3,1.0,2,food
3,2,77,1,0,0,1,1,0,0,1,3,1.0,2,food
3,2,78,0,1,1,0,0,1,1,0,3,0.0,2,food
3,2,79,1,1,0,0,1,1,0,0,2,0.0,1,food
3,2,80,1,1,0,0,0,0,1,1,0,,0,food
3,2,81,1,0,0,1,0,1,1,0,1,1.0,1,food
3,2,82,1,0,0,1,1,0,0,1,1,1.0,1,food
3,3,1,0,0,1,1,0,0,1,1,3,0.0,2,food
3,3,2,1,1,0,0,0,0,1,1,1,1.0,1,food
3,3,3,1,0,0,1,0,1,1,0,4,1.0,2,food
3,3,4,0,1,1,0,0,1,1,0,4,1.0,2,food
3,3,5,0,1,1,0,0,1,1,0,4,1.0,2,food
3,3,6,1,1,0,0,0,0,1,1,4,1.0,2,food
3,3,7,0,0,1,1,1,1,0,0,3,1.0,2,food
3,3,8,0,0,1,1,1,1,0,0,2,1.0,1,food
3,3,9,1,1,0,0,1,1,0,0,3,1.0,2,food
3,3,10,1,0,0,1,1,0,0,1,1,1.0,1,food
3,3,11,0,1,1,0,1,0,0,1,3,1.0,2,food
3,3,12,0,0,1,1,0,0,1,1,4,1.0,2,food
3,3,13,0,1,1,0,1,0,0,1,3,1.0,2,food
3,3,14,1,1,0,0,1,1,0,0,1,1.0,1,food
3,3,15,1,0,0,1,0,1,1,0,2,0.0,1,food
3,3,16,0,1,1,0,1,0,0,1,3,1.0,2,food
3,3,17,1,1,0,0,1,1,0,0,3,1.0,2,food
3,3,18,1,1,0,0,1,1,0,0,3,1.0,2,food
3,3,19,1,1,0,0,0,0,1,1,1,1.0,1,food
3,3,20,0,0,1,1,0,0,1,1,3,0.0,2,food
3,3,21,0,1,1,0,0,1,1,0,4,1.0,2,food
3,3,22,0,0,1,1,1,1,0,0,3,1.0,2,food
3,3,23,1,0,0,1,0,1,1,0,1,1.0,1,food
3,3,24,0,1,1,0,1,0,0,1,3,1.0,2,food
3,3,25,0,1,1,0,1,0,0,1,3,1.0,2,food
3,3,26,0,1,1,0,1,0,0,1,3,1.0,2,food
3,3,27,1,1,0,0,0,0,1,1,2,0.0,1,food
3,3,28,1,0,0,1,0,1,1,0,1,1.0,1,food
3,3,29,0,0,1,1,1,1,0,0,2,1.0,1,food
3,3,30,0,0,1,1,0,0,1,1,3,0.0,2,food
3,3,31,1,1,0,0,0,0,1,1,1,1.0,1,food
3,3,32,0,0,1,1,0,0,1,1,4,,2,food
3,3,33,1,0,0,1,1,0,0,1,3,1.0,2,food
3,3,34,0,0,1,1,1,1,0,0,3,1.0,2,food
3,3,35,1,1,0,0,1,1,0,0,3,1.0,2,food
3,3,36,1,0,0,1,0,1,1,0,3,0.0,2,food
3,3,37,1,1,0,0,1,1,0,0,1,1.0,1,food
3,3,38,1,1,0,0,0,0,1,1,2,0.0,1,food
3,3,39,1,0,0,1,1,0,0,1,1,1.0,1,food
3,3,40,1,0,0,1,0,1,1,0,2,0.0,1,food
3,3,41,1,1,0,0,1,1,0,0,1,1.0,1,food
3,3,42,0,0,1,1,1,1,0,0,3,1.0,2,food
3,3,43,0,0,1,1,1,1,0,0,3,1.0,2,food
3,3,44,0,1,1,0,0,1,1,0,4,,2,food
3,3,45,1,1,0,0,0,0,1,1,3,0.0,2,food
3,3,46,1,0,0,1,0,1,1,0,1,1.0,1,food
3,3,47,0,1,1,0,1,0,0,1,3,1.0,2,food
3,3,48,0,1,1,0,1,0,0,1,1,0.0,1,food
3,3,49,1,0,0,1,1,0,0,1,3,1.0,2,food
3,3,50,1,1,0,0,0,0,1,1,1,1.0,1,food
3,3,51,0,0,1,1,0,0,1,1,4,,2,food
3,3,52,1,1,0,0,1,1,0,0,1,1.0,1,food
3,3,53,0,1,1,0,1,0,0,1,3,1.0,2,food
3,3,54,0,1,1,0,1,0,0,1,3,1.0,2,food
3,3,55,1,1,0,0,1,1,0,0,3,1.0,2,food
3,3,56,1,1,0,0,1,1,0,0,3,1.0,2,food
3,3,57,1,0,0,1,1,0,0,1,1,1.0,1,food
3,3,58,1,0,0,1,0,1,1,0,1,1.0,1,food
3,3,59,1,0,0,1,1,0,0,1,3,1.0,2,food
3,3,60,0,1,1,0,1,0,0,1,3,1.0,2,food
3,3,61,1,1,0,0,0,0,1,1,4,,2,food
3,3,62,1,0,0,1,1,0,0,1,3,1.0,2,food
3,3,63,1,0,0,1,0,1,1,0,1,1.0,1,food
3,3,64,1,0,0,1,1,0,0,1,2,0.0,1,food
3,3,65,0,0,1,1,0,0,1,1,4,,2,food
3,3,66,1,0,0,1,0,1,1,0,1,1.0,1,food
3,3,67,1,0,0,1,0,1,1,0,4,1.0,2,food
3,3,68,0,0,1,1,1,1,0,0,3,1.0,2,food
3,3,69,0,1,1,0,1,0,0,1,1,0.0,1,food
3,3,70,1,0,0,1,0,1,1,0,1,1.0,1,food
3,3,71,1,1,0,0,1,1,0,0,3,1.0,2,food
3,3,72,0,1,1,0,0,1,1,0,2,1.0,1,food
3,3,73,1,0,0,1,1,0,0,1,1,1.0,1,food
3,3,74,1,0,0,1,1,0,0,1,3,1.0,2,food
3,3,75,1,1,0,0,0,0,1,1,3,0.0,2,food
4,1,1,1,0,0,1,0,1,1,0,4,1.0,2,food
4,1,2,0,1,1,0,0,1,1,0,0,,0,food
4,1,3,0,0,1,1,1,1,0,0,2,1.0,1,food
4,1,4,1,1,0,0,0,0,1,1,1,1.0,1,food
4,1,5,1,0,0,1,1,0,0,1,2,0.0,1,food
4,1,6,1,0,0,1,1,0,0,1,1,1.0,1,food
4,1,7,1,0,0,1,1,0,0,1,2,0.0,1,food
4,1,8,1,1,0,0,0,0,1,1,1,1.0,1,food
4,1,9,0,0,1,1,0,0,1,1,2,1.0,1,food
4,1,10,0,0,1,1,0,0,1,1,1,0.0,1,food
4,1,11,0,1,1,0,1,0,0,1,3,1.0,2,food
4,1,12,1,1,0,0,0,0,1,1,1,1.0,1,food
4,1,13,1,1,0,0,1,1,0,0,1,1.0,1,food
4,1,14,1,1,0,0,0,0,1,1,1,1.0,1,food
4,1,15,0,1,1,0,1,0,0,1,2,1.0,1,food
4,1,16,0,0,1,1,1,1,0,0,2,1.0,1,food
4,1,17,0,1,1,0,0,1,1,0,1,0.0,1,food
4,1,18,0,1,1,0,0,1,1,0,2,1.0,1,food
4,1,19,0,0,1,1,1,1,0,0,2,1.0,1,food
4,1,20,0,1,1,0,0,1,1,0,2,1.0,1,food
4,1,21,1,0,0,1,1,0,0,1,1,1.0,1,food
4,1,22,1,0,0,1,0,1,1,0,1,1.0,1,food
4,1,23,0,0,1,1,1,1,0,0,3,1.0,2,food
4,1,24,1,1,0,0,1,1,0,0,2,0.0,1,food
4,1,25,1,1,0,0,1,1,0,0,1,1.0,1,food
4,1,26,1,0,0,1,1,0,0,1,1,1.0,1,food
4,1,27,0,1,1,0,1,0,0,1,2,1.0,1,food
4,1,28,0,0,1,1,0,0,1,1,1,0.0,1,food
4,1,29,0,1,1,0,0,1,1,0,2,1.0,1,food
4,1,30,0,1,1,0,1,0,0,1,0,,0,food
4,1,31,1,1,0,0,1,1,0,0,1,1.0,1,food
4,1,32,0,1,1,0,1,0,0,1,2,1.0,1,food
4,1,33,0,1,1,0,1,0,0,1,2,1.0,1,food
4,1,34,0,0,1,1,0,0,1,1,2,1.0,1,food
4,1,35,0,1,1,0,1,0,0,1,3,1.0,2,food
4,1,36,0,1,1,0,0,1,1,0,2,1.0,1,food
4,1,37,1,0,0,1,1,0,0,1,2,0.0,1,food
4,1,38,0,1,1,0,0,1,1,0,1,0.0,1,food
4,1,39,0,1,1,0,0,1,1,0,4,1.0,2,food
4,1,40,1,1,0,0,0,0,1,1,1,1.0,1,food
4,1,41,1,1,0,0,1,1,0,0,1,1.0,1,food
4,1,42,0,0,1,1,1,1,0,0,2,1.0,1,food
4,1,43,0,0,1,1,0,0,1,1,2,1.0,1,food
4,1,44,0,1,1,0,0,1,1,0,4,1.0,2,food
4,1,45,1,1,0,0,1,1,0,0,1,1.0,1,food
4,1,46,0,0,1,1,0,0,1,1,1,0.0,1,food
4,1,47,1,1,0,0,0,0,1,1,4,1.0,2,food
4,1,48,1,1,0,0,1,1,0,0,2,0.0,1,food
4,1,49,1,0,0,1,1,0,0,1,1,1.0,1,food
4,1,50,1,0,0,1,0,1,1,0,1,1.0,1,food
4,1,51,0,1,1,0,0,1,1,0,1,0.0,1,food
4,1,52,1,0,0,1,0,1,1,0,1,1.0,1,food
4,1,1,0,0,1,1,1,1,0,0,4,0.0,2,food
4,1,2,1,1,0,0,1,1,0,0,0,,0,food
4,1,3,0,0,1,1,0,0,1,1,0,,0,food
4,1,4,1,1,0,0,1,1,0,0,3,1.0,2,food
